codigo,titulo,tipo,zona,departamento,municipio,hab,banos,parqueos,m2_constr,unidad_m2,terreno,unidad_terreno,precio,moneda,descripcion,url,imagen,lat,lng,geo_tipo
qc5851,Casa nueva disponible para venta,Casa,Carretera a Masaya,Managua,Managua,3,3.5,2,172.00,Mt²,530.00,Vrs²,191000.00,USD,"Viviendas de una planta diseñadas y construidas con calidad para una larga vida, múltiples rutas de acceso y gran cantidad de comercios cercanos contribuyen al retorno de su inversión. Amplios y ...",https://www.quierocasa.com/anuncio/qc5851/0/casa-nueva-disponible-para-venta.htm,https://www.quierocasa.com/gallery/qc5851/350/qc5851-5.jpg,12.0777949,-86.2231504,trunk
qc5844,Hermosa residencia en venta,Casa,Esquipulas Km 12,Managua,Managua,3,2,2,155.00,Mt²,408.50,Vrs²,115000.00,USD,"Te ofrecemos tu nuevo hogar con una exclusiva ubicación en Alamedas Esquipulas; con espacios amplios y acogedores ¡Ideales para tu estilo de vida!. A tan solo minutos de centros comerciales, superme...",https://www.quierocasa.com/anuncio/qc5844/0/hermosa-residencia-en-venta.htm,https://www.quierocasa.com/gallery/qc5844/350/qc5844-16.jpg,12.0745878,-86.2158151,neighbourhood
qc5436,Preciosa y moderna residencia en venta,Casa,Santo Domingo,Managua,Managua,3,3.5,3,355.00,Mt²,870.00,Vrs²,550000.00,USD,Quieres vivir con grandes comodidades para tu descanso y desempeño profesional sin necesidad de salir de casa? Disfruta de la tranquilidad de vivir en una hermosa residencia con las mejores zonas com...,https://www.quierocasa.com/anuncio/qc5436/0/preciosa-y-moderna-residencia-en-venta.htm,https://www.quierocasa.com/gallery/qc5436/350/qc5436-30.jpg,12.1516383,-86.2663177,administrative
qc5826,Hermosa residencia disponible en venta,Casa,Carretera Sur,Managua,Managua,4,4.5,6,573.00,Mt²,"2,500.00",Vrs²,650000.00,USD,"El hogar perfecto para disfrutar en familia; experimenta la fusión de la vida moderna y la belleza natural de esta preciosa residencia con diseño único y acogedor. Ubicada en zona exclusiva, segura...",https://www.quierocasa.com/anuncio/qc5826/0/hermosa-residencia-disponible-en-venta.htm,https://www.quierocasa.com/gallery/qc5826/350/qc5826-8.jpg,12.1412787,-86.2953782,trunk
qc5450,Preciosa casa en venta en San Juan del sur,Casa,San Juan del Sur,San Juan del Sur,Rivas,3,3.5,2,,,,,220000.00,USD,"Moderna y nueva residencia en venta en San juan del sur, cómoda, segura y de fácil acceso, ubicada en zona tranquila y silenciosa. cuenta con una espectacular doble altura en la sala que te dará un...",https://www.quierocasa.com/anuncio/qc5450/0/preciosa-casa-en-venta-en-san-juan-del-sur.htm,https://www.quierocasa.com/gallery/qc5450/350/qc5245-12.jpg,11.2542297,-85.8722797,administrative
qc4246,Preciosa casa en venta en Intermezo del Bosque,Casa,Villa Fontana,Managua,Managua,4,4,4,375.00,Mt²,"1,300.00",Vrs²,450000.00,USD,"Amplia y hermosa residencia de dos plantas en venta. Ubicada en la zona más exclusiva de la capital. Cuenta con un micro clima muy agradable. También goza de lindas áreas verdes. De fácil acceso, ...",https://www.quierocasa.com/anuncio/qc4246/0/preciosa-casa-en-venta-en-intermezo-del-bosque.htm,https://www.quierocasa.com/gallery/qc4246/350/qc4246-1.jpg,12.1033874,-86.2671277,administrative
qc5824,Hermosa residencia en venta,Casa,Esquipulas,Managua,Managua,4,3.5,2,618.32,Mt²,"2,464.00",Vrs²,320000.00,USD,"Hermosa residencia de dos plantas en venta en Esquipulas, ubicada en zona segura y de fácil acceso Una ideal opción para vivir en familia, la cual le brinda estabilidad y tranquilidad con acceso a ...",https://www.quierocasa.com/anuncio/qc5824/0/hermosa-residencia-en-venta.htm,https://www.quierocasa.com/gallery/qc5824/350/qc5824-1.jpg,12.0745878,-86.2158151,neighbourhood
qc3518,Se vende Casa en Esquipulas,Casa,Esquipulas,Managua,Managua,2,2,2,249.74,Mt²,"1,500.00",Vrs²,180600.00,USD,"Bonita y cómoda casa en venta en Esquipulas, en un ambiente acogedor y seguro, a escasos minutos de centros comerciales, escuelas, gasolineras y bancos.",https://www.quierocasa.com/anuncio/qc3518/0/se-vende-casa-en-esquipulas.htm,https://www.quierocasa.com/gallery/qc3518/350/qc3518-15.jpg,12.0745878,-86.2158151,neighbourhood
qc5820,Construye la casa de tus sueños,Terreno,Veracruz,Managua,Managua,,,,,,"1,840.19",Vrs²,49685.13,USD,"Amplio terreno en Veracruz; Ideal para construir La Casa de tus Sueños. Esta ubicado en urbanización Puertas de Alicante, accesible al movimiento cotidiano a cortas distancias de centros recreativos...",https://www.quierocasa.com/anuncio/qc5820/0/construye-la-casa-de-tus-suenos.htm,https://www.quierocasa.com/gallery/qc5820/350/qc5820-2.jpg,11.9869063,-86.3991679,administrative
qc5489,Bonita y comoda casa en venta en Veracruz,Casa,Veracruz,Managua,Managua,2,1,1,60.00,Mt²,228.00,Vrs²,62000.00,USD,Esta casa mas que una vivienda es un refugio acogedor y funcional donde cada detalle se ha pensado para brindar confort y comodidad a sus habitantes! No pierdas la oportunidad de vivir en un lugar que...,https://www.quierocasa.com/anuncio/qc5489/0/bonita-y-comoda-casa-en-venta-en-veracruz.htm,https://www.quierocasa.com/gallery/qc5489/350/qc5489-19.jpg,11.9869063,-86.3991679,administrative
qc4513,Vive con comodidad: Casa en venta en Santo Domingo,Casa,Santo Domingo,Managua,Managua,4,4.5,5,625.00,Mt²,"1,286.00",Vrs²,700000.00,USD,"Moderna y espaciosa casa en venta en Santo Domingo, ubicada en zona exclusiva y segura, de fácil acceso, cerca de tiendas, supermercados, restaurantes, gasolineras, hospitales, escuelas y bancos. ...",https://www.quierocasa.com/anuncio/qc4513/0/vive-con-comodidad-casa-en-venta-en-santo-domingo.htm,https://www.quierocasa.com/gallery/qc4513/350/qc4513-5.jpg,12.1516383,-86.2663177,administrative
qc5431,Belleza y Funcionalidad en esta Residencia en Venta,Casa,Santo Domingo,Managua,Managua,3,2,2,,,,,220000.00,USD,"Preciosa residencia disponible para venta en Santo domingo, ubicada en zona exclusiva y tranquila de fácil acceso, cerca de centro de compras, escuelas, gasolineras y bancos.",https://www.quierocasa.com/anuncio/qc5431/0/belleza-y-funcionalidad-en-esta-residencia-en-venta.htm,https://www.quierocasa.com/gallery/qc5431/350/qc5226-3.jpg,12.1516383,-86.2663177,administrative
qc4980,La casa perfecta para tu familia,Casa,Santo Domingo,Managua,Managua,3,2.5,3,380.00,Mt²,879.70,Vrs²,290000.00,USD,"Preciosa residencia en venta en La Estancia de Santo Domingo, ubicada en condominio exclusivo y seguro, de fácil acceso, cerca de escuelas, hospitales, gasolineras, restaurantes, supermercados y cent...",https://www.quierocasa.com/anuncio/qc4980/0/la-casa-perfecta-para-tu-familia.htm,https://www.quierocasa.com/gallery/qc4980/350/qc4980-20.jpg,12.1516383,-86.2663177,administrative
qc5788,Preciosa casa disponible para venta,Casa,7 Sur,Managua,Managua,5,5.5,5,391.00,Mt²,"2,021.00",Vrs²,240000.00,USD,"Preciosa residencia disponible para venta en la zona del 7 Sur, ubicada en zona segura y tranquila, de fácil acceso, cerca de comercios, supermercados y escuelas. La propiedad cuenta con abundante lu...",https://www.quierocasa.com/anuncio/qc5788/0/preciosa-casa-disponible-para-venta.htm,https://www.quierocasa.com/gallery/qc5788/350/qc5788-15.jpg,12.1232392,-86.3115808,copyshop
qc5776,Gran oportunidad de inversión,Terreno,Carretera a Masaya,Managua,Managua,,,,"18,555.00",Mt²,"26,320.00",Vrs²,658000.00,USD,"Amplio terreno de 26320 varas2, excelentes medidas para construir, cuenta con fácil acceso, ubicado en zona de alta plusvalía y a pocos minutos de una serie de ambientes necesarios como centros com...",https://www.quierocasa.com/anuncio/qc5776/0/gran-oportunidad-de-inversion.htm,https://www.quierocasa.com/gallery/qc5776/350/qc5776-3.jpg,12.0777949,-86.2231504,trunk
qc5770,Precioso Terreno en Planes de Altamira,Terreno,Planes de Altamira,Managua,Managua,,,,,,"1,656.69",Vrs²,197000.00,USD,Aprovecha esta oportunidad de invertir en este precioso terreno ubicado en zona exclusiva; disponible en venta. ¡Ideal para oficina!,https://www.quierocasa.com/anuncio/qc5770/0/precioso-terreno-en-planes-de-altamira.htm,https://www.quierocasa.com/gallery/qc5770/350/qc5770-2.jpg,12.1152990,-86.2651231,apartments
qc5751,Preciosa residencia en venta en La Estancia de Santo Domigno,Casa,Santo Domingo,Managua,Managua,3,3.5,4,210.00,Mt²,945.52,Vrs²,245000.00,USD,"Experimenta la perfecta fusión de la vida moderna y la belleza natural en esta preciosa residencia. Su arquitectura moderna y acabados de lujo se adaptan perfectamente a su entorno, el lugar perfecto...",https://www.quierocasa.com/anuncio/qc5751/0/preciosa-residencia-en-venta-en-la-estancia-de-santo-domigno.htm,https://www.quierocasa.com/gallery/qc5751/350/qc5751-2.jpg,12.1516383,-86.2663177,administrative
qc5764,Precioso terreno en venta en Santo Domingo,Terreno,Santo Domingo,Managua,Managua,,,,,,4.00,Mz,1080000.00,USD,"Tu sueño echo realidad en santo domingo! crea la casa perfecta con medidas ideales, aquí no solo construyes creas tu hogar! No esperes mas contactanos y se parte de esta experiencia. Ubicación excl...",https://www.quierocasa.com/anuncio/qc5764/0/precioso-terreno-en-venta-en-santo-domingo.htm,https://www.quierocasa.com/gallery/qc5764/350/qc5764-1.jpg,12.1516383,-86.2663177,administrative
qc4238,Hermoso terreno en venta en carretera vieja a León,Terreno,Carretera Vieja a Leon,Managua,Managua,,,,,,"1,000.00",Vrs²,22000.00,USD,"Amplio terreno en venta, ubicado en carretera vieja a León. Fácil acceso en zona agradable y tranquila, clima fresco, a pocos minutos de supermercados, tiendas, gasolineras, escuelas y farmacias.",https://www.quierocasa.com/anuncio/qc4238/0/hermoso-terreno-en-venta-en-carretera-vieja-a-leon.htm,https://www.quierocasa.com/gallery/qc4238/350/qc4238-1.jpg,12.0731952,-86.4953759,trunk
qc4686,Moderna casa en venta en Santo Domingo,Casa,Santo Domingo,Managua,Managua,3,3.5,2,217.00,Mt²,400.00,Vrs²,240000.00,USD,"Moderna propiedad disponible para venta en Santo Domingo, ubicada en condominio exclusivo, céntrico y seguro, de fácil acceso, cerca de centro de compras, escuelas, hospitales, supermercados, gasoli...",https://www.quierocasa.com/anuncio/qc4686/0/moderna-casa-en-venta-en-santo-domingo.htm,https://www.quierocasa.com/gallery/qc4686/350/qc4686-1.jpg,12.1516383,-86.2663177,administrative
qc5746,Terreno en venta en Villa Fontana,Terreno,Villa Fontana,Managua,Managua,,,,,,"8,672.00",Vrs²,242000.00,USD,"Aprovecha esta oportunidad y conviértete en el dueño exclusivo de este amplio terreno disponible en venta; te ofrece las medidas ideales para construir, cuenta con una excelente ubicación, calle ad...",https://www.quierocasa.com/anuncio/qc5746/0/terreno-en-venta-en-villa-fontana.htm,https://www.quierocasa.com/gallery/qc5746/350/qc5746-4.jpg,12.1033874,-86.2671277,administrative
qc5744,Ofibodega en venta en Carretera a Masaya,Oficina,Carretera a Masaya,Managua,Managua,,2,4,,,351.08,Mt²,456300.00,USD,"Oportunidad única de adquirir esta moderna y amplia ofibodega en venta, te ofrece el espacio ¡Ideal para tu negocio!, cada espacio ah sido diseñado para el optimo funcionamiento empresarial, cuenta...",https://www.quierocasa.com/anuncio/qc5744/0/ofibodega-en-venta-en--carretera-a-masaya.htm,https://www.quierocasa.com/gallery/qc5744/350/qc5744-5.jpg,12.0777949,-86.2231504,trunk
qc5743,Ofibodegas en venta en Suburbana,Bodega,Pista Sub Urbana,Managua,Managua,,,20,"2,982.82",Mt²,,,425775.00,USD,Enfocado en inversiones que buscan estabilizar su capital de manera segura y simple! con un potencial inmenso en cubrir las necesidades de profesionales en busca de espacios y áreas comunes equipadas...,https://www.quierocasa.com/anuncio/qc5743/0/ofibodegas-en-venta-en-suburbana.htm,https://www.quierocasa.com/gallery/qc5743/350/qc5743-2.jpg,12.1092791,-86.2792096,tertiary
qc4616,Local en venta en carretera vieja a León,Local Comercial,Carretera Sur,Managua,Managua,,3,10,240.27,Mt²,784.13,Mt²,265000.00,USD,"Venta de hermoso local comercial en el km 11 carretera vieja a Leon sobre la carretera. Ubicacado en zona segura y tranquila de fácil acceso, a pocos minutos de escuelas, supermercados, gasolineras y...",https://www.quierocasa.com/anuncio/qc4616/0/local-en-venta-en-carretera-vieja-a-leon.htm,https://www.quierocasa.com/gallery/qc4616/350/qc4616-1.jpg,12.1412787,-86.2953782,trunk
qc4990,Perfecto para construir tus sueños,Terreno,Villa Fontana,Managua,Managua,,,,,,"5,200.00",Vrs²,182000.00,USD,"Este hermoso terreno rodeado de naturaleza con un clima inigualable, está disponible para venta. Ubicado en una de más zonas de mayor plusvalía de la capital. A tan solo 15 minutos de las mejores p...",https://www.quierocasa.com/anuncio/qc4990/0/perfecto-para-construir-tus-suenos.htm,https://www.quierocasa.com/gallery/qc4990/350/qc4990-1.jpg,12.1033874,-86.2671277,administrative
qc5720,Residencia de ensueño en venta: ¡Haz tus sueños realidad!,Casa,Las Cumbres,Managua,Managua,3,3.5,3,,,,,300000.00,USD,"Disfruta de momentos únicos en esta hermosa residencia con estilo moderno, luz cálida, y cómodas habitaciones ¡Perfecta para disfrutar en familia!. Ubicada en zona segura, tranquila y de fácil ac...",https://www.quierocasa.com/anuncio/qc5720/0/residencia-de-ensueno-en-venta-haz-tus-suenos-realidad.htm,https://www.quierocasa.com/gallery/qc5720/350/qc5720-8.jpg,12.0993011,-86.2569419,administrative
qc5717,Local comercial en venta en Las Palmas,Local Comercial,Las palmas,Managua,Managua,,,5,500.00,Mt²,"1,060.00",Vrs²,189000.00,USD,"Ubicación estratégica, céntrica, accesible al movimiento cotidiano a pocas distancias de centros comerciales, bancos y una serie de ambientes necesarios para el buen desarollo y funcionamiento de s...",https://www.quierocasa.com/anuncio/qc5717/0/local-comercial-en-venta-en-las-palmas.htm,https://www.quierocasa.com/gallery/qc5717/350/qc5717-1.jpg,12.1446009,-86.2942696,administrative
qc5712,Local comercial en venta,Local Comercial,Mercado Oriental,Managua,Managua,3,3,6,,,665.00,Vrs²,450000.00,USD,"Local comercial con amplio espacio, disponible en venta con ubicación estratégica y accesible al movimiento cotidiano, ¡Ideal para tu negocio!. Cuenta con todo tipo de ambientes necesarios para el ...",https://www.quierocasa.com/anuncio/qc5712/0/local-comercial-en-venta.htm,https://www.quierocasa.com/gallery/qc5712/350/qc5712-4.jpg,12.1485742,-86.2601307,commercial
qc5701,Moderno apartamento en venta,Apartamento,Santo Domingo,Managua,Managua,3,2,2,,,,,395000.00,USD,"Precioso apartamento con estilo moderno, finos acabados, cómodas habitaciones, apropiada iluminación.¡Perfecto para mudarte! Ubicado en zona exclusiva, segura, silenciosa y de fácil acceso; a poco...",https://www.quierocasa.com/anuncio/qc5701/0/moderno-apartamento-en-venta.htm,https://www.quierocasa.com/gallery/qc5701/350/qc5701-19.jpg,12.1516383,-86.2663177,administrative
qc5697,Moderna casa en venta en Carretera Masaya,Casa,Carretera a Masaya,Managua,Managua,3,2,2,165.00,Mt²,,,147000.00,USD,"Estas buscando tu casa soñada? disfrutar con tu familia y amigos en un lugar acogedor y que te brinde seguridad , comodidad y confort? ya no busques mas! Te presento esta hermosa residencia con finos...",https://www.quierocasa.com/anuncio/qc5697/0/moderna-casa-en-venta-en-carretera-masaya.htm,https://www.quierocasa.com/gallery/qc5697/350/qc5697-1.jpg,12.0777949,-86.2231504,trunk
qc5698,Preciosa casa en venta en Carretera a Masaya,Casa,Carretera a Masaya,Managua,Managua,3,2,2,,,165.00,Mt²,145000.00,USD,"¿Estas buscando tu casa soñada? disfrutar con tu familia y amigos en un lugar acogedor y que te brinde seguridad, comodidad y confort? ya no busques más! ¡Te presento esta hermosa residencia con f...",https://www.quierocasa.com/anuncio/qc5698/0/preciosa--casa-en-venta-en-carretera-a-masaya.htm,https://www.quierocasa.com/gallery/qc5698/350/qc5698-1.jpg,12.0777949,-86.2231504,trunk
qc5703,Preciosa residencia en venta,Casa,Carretera Sur,Managua,Managua,3,3.5,2,,,,,550000.00,USD,"Encantadora residencia disponible en venta, finos acabados de madera, cómodas habitaciones, apropiada iluminación y precioso jardín; cuenta con una inmejorable distribución en cada uno de sus espa...",https://www.quierocasa.com/anuncio/qc5703/0/preciosa-residencia-en-venta.htm,https://www.quierocasa.com/gallery/qc5703/350/qc5703-2.jpg,12.1412787,-86.2953782,trunk
qc2855,Preciosa casa en venta en Santo Domingo,Casa,Santo Domingo,Managua,Managua,5,4.5,1,405.00,Mt²,935.25,Vrs²,330000.00,USD,"Esta hermosa propiedad cuenta con aire acondicionado y abanicos de techo en todas las habitaciones, bodegas y alacenas. Además se encuentra en una zona muy segura y con un ambiente familiar muy agrad...",https://www.quierocasa.com/anuncio/qc2855/0/preciosa-casa-en-venta-en-santo-domingo.htm,https://www.quierocasa.com/gallery/qc2855/350/qc2855-21.jpg,12.1516383,-86.2663177,administrative
qc5687,Hermosa casa en venta en Reparto Mirasol,Casa,Reparto Mirasol,Managua,Managua,3,2.5,2,190.00,Mt²,840.00,Vrs²,245000.00,USD,"Hermosa casa en venta en Reparto Mirasol, estratégicamente bien ubicada, segura y de fácil acceso, cerca de hospitales, centros comerciales, restaurantes y estaciones de servicio. Contactanos para c...",https://www.quierocasa.com/anuncio/qc5687/0/hermosa-casa-en-venta-en-reparto-mirasol.htm,https://www.quierocasa.com/gallery/qc5687/350/qc5687-1.jpg,12.1036641,-86.2594265,administrative
qc5672,Acogedora casa disponible en venta,Casa,Los Robles,Managua,Managua,4,2,2,400.00,Mt²,,,280000.00,USD,"Disfruta de esta hermosa y acogedora casa con piscina incluida, cómodas habitaciones y abundante iluminación; disponible en venta. ¡Ideal para tu estilo de vida!. Ubicada en zona segura, silenciosa...",https://www.quierocasa.com/anuncio/qc5672/0/acogedora-casa-disponible-en-venta.htm,https://www.quierocasa.com/gallery/qc5672/350/qc5672-20.jpg,12.1212007,-86.2653351,administrative
